# acars_data.csv - reference tables for analyse_acars.py
# Airports, aerodromes, heliports and seaplane bases: everything that
# carries a usable code. Only entries with no code at all are dropped,
# since they can never appear in a message. Never read from the network.
#   airports: OurAirports, public domain - https://ourairports.com/data/
#   airlines: OpenFlights, ODbL          - https://openflights.org/data.html
# type,iata,icao,label   (A = airport, L = airline)
A,,YDAL,Dallas
A,,YDAR,Darlington (Runnymede)
A,DBY,YDAY,Dalby
A,DRN,YDBI,Dirranbandi
A,DNB,YDBR,Dunbar (Maramie)
A,DRB,YDBY,Derby
A,DFP,YDDF,Drumduff (Palmer)
A,DDI,YDDI,Daydream Island Helipad (Whitsundays)
A,,YDDY,Douglas Daly Airstrip
A,,YDEA,Delara (Bulman)
A,,YDEG,Delegate
A,,YDEK,Denmark
A,,YDER,Derrinallum
A,,YDEV,Devoncourt
A,,YDFD,Dexfield Park (Wauchope)
A,DGD,YDGA,Dalgaranga Gold Mine
A,,YDGI,Dullingari
A,DNG,YDGN,Doongan (Drysdale River)
A,,YDGR,Dalgaranga
A,,YDGT,Dalgety Downs Station
A,,YDGU,DeGrussa
A,,YDGY,De Grey Homestead
A,,YDHL,Dhalinbuy
A,,YDIM,Dimbulah
A,DXD,YDIX,Dixie (New Dixie)
A,DKI,YDKI,Dunk Island
A,,YDLC,Dulacca
A,,YDLD,Delmore Downs
A,,YDLH,[Duplicate] Dalhousie
A,DLK,YDLK,Dulkaninna
A,,YDLL,Dunolly
A,,YDLO,Darlot
A,DNQ,YDLQ,Deniliquin
A,DDN,YDLT,Delta Downs
A,DLV,YDLV,Delissaville
A,DYW,YDLW,Daly Waters
A,,YDME,Mount Dimer
A,,YDMF,Diemal Find
A,DMD,YDMG,Doomadgee
A,DVR,YDMN,Daly River (Nauiyu)
A,,YDMR,Delamere Station
A,,YDNB,Doongmabulla
A,NLF,YDNI,Darnley Island
A,,YDNK,Darnick
A,,YDNR,Dunmore Manila
A,,YDNV,Dynevor Downs
A,,YDOC,Dochra (Singleton)
A,,YDOD,Donald
A,,YDON,Dowerin
A,,YDOO,Donors Hill
A,,YDOP,Donnington Airpark
A,DRD,YDOR,Dorunda (Dorunda Outstation)
A,DVP,YDPD,Davenport Downs
A,DPO,YDPO,Devonport
A,,YDPR,Dneiper
A,,YDPS,Depot Springs
A,,YDPT,Depot Outcamp
A,,YDPW,Deep Well
A,DOX,YDRA,Dongara (Port Denison)
A,,YDRC,Dairy Creek Homestead
A,DRY,YDRD,Drysdale River
A,,YDRG,Duaringa Airstrip
A,DHD,YDRH,Durham Downs
A,DRR,YDRI,Durrie
A,,YDRL,De Rose Hill
A,,YDRN,Drouin
A,,YDUK,Duketon (Bandya)
A,,YDUM,Dumbleyung
A,SRR,YDUN,Dunwich (North Stradbroke Island)
A,,YDVE,Dale River
A,DKV,YDVR,Docker River (Kaltukatjara)
A,,YDWF,Delamere Range Facility
A,,YDWU,Dalwallinu
A,,YDYD,Derry Downs
A,DYA,YDYS,Dysart
A,RXA,,Ar Rawdah
A,,YEAB,Euabalong
A,,YEAT,Yea
A,,YECB,Eco Beach (Broome)
A,ECH,YECH,Echuca
A,EUC,YECL,Eucla
A,ETD,YEDA,Etadunna
A,,YEDE,Edenhope
A,,YEDM,Edmund Station
A,ENB,YEEB,Eneabba
A,,YEES,Elderslie
A,,YEGA,Engonnia
A,,YEHP,Erina Heliport
A,EIH,YEIN,Einasleigh
A,,YEJI,East Jaurdi
A,ELC,YELD,Elcho Island
A,,YELE,Belele
A,,YELG,Elengerah
A,EKD,YELK,Elkedra
A,,YELL,Elliott
A,,YELM,Elmore
A,,YELN,Elliston
A,,YELS,Baddaginnie (Earlston) (Violet Town)
A,,YELW,Eildon Weir
A,,YEMG,Eromanga
A,,YEMJ,Emu Junction
A,EMD,YEML,Emerald
A,,YEMP,Emu Park Authorised Landing Area
A,,YENO,Enoggera Barracks
A,,YEPL,Epsilon
A,,YEPR,Epenarra
A,,YEPT,Emu Point Airstrip
A,,YEQO,El Questro
A,,YERA,Errabiddy Homestead
A,,YERH,Earaheedy
A,EDD,YERL,Erldunda (Ghan)
A,ERB,YERN,Ernabella
A,,YERO,Erong Station
A,,YERU,Erudina
A,,YESC,Escott
A,ERQ,YESE,Elrose (Elrose Mine)
A,EPR,YESP,Esperance
A,,YETT,North Gregory/Elliott Field (Bundaberg)
A,,YEUA,Euroa Aerodrome
A,,YEUD,Eudamulla Station
A,,YEUL,Eulalia
A,,YEUO,Eulo
A,EVD,YEVA,Eva Downs
A,EVH,YEVD,Evans Head Aerodrome
A,,YEVP,Everard Park (Mimili)
A,WHB,YEWA,Eliwana
A,,YEWO,Brewon (Carinda)
A,EXM,YEXM,Exmouth
A,,YEYD,Evelyn Downs
A,FRB,YFBS,Forbes
A,,YFCK,Fish Creek
A,,YFCU,Fortescue River
A,KFE,YFDF,Fortescue - Dave Forrest Aerodrome (Cloudbreak Village)
A,,YFDN,Federation Hsd
A,,YFFT,Farrell Flat
A,,YFHO,Fairfield Hospital Helipad
A,FLY,YFIL,Finley
A,FLS,YFLI,Flinders Island (Whitemark)
A,FVL,YFLO,Flora Valley
A,,YFLS,Flinders Island
A,FIK,YFNE,Finke
A,,YFOR,Fortnum
A,,YFRD,Frome Downs
A,,YFRG,Fregon
A,,YFRI,Friendly Beaches
A,,YFRK,Frankland (Frankland River)
A,FOS,YFRT,Forrest
A,FVR,YFRV,Oombulgurri
A,,YFSA,Forsayth
A,,YFSK,Fiskville
A,FOT,YFST,Forster (Wallis Is)
A,,YFTA,Forrestania
A,JFM,YFTL,Fremantle Heliport
A,,YFTN,Mount Fitton Talc
A,FIZ,YFTZ,Fitzroy Crossing
A,,YFVW,Fairview
A,,YFWY,Faraway Bay
A,YGA,,Yongchuan Da'an General (Chongqing)
A,,YGAD,HMAS Stirling Military (Garden Island)
A,,YGAH,Greenbah
A,GBP,YGAM,Gamboola
A,,YGAN,Gan Gan
A,,YGAR,Gnaraloo Station (MacLeod)
A,,YGAS,Gatton Airpark
A,,YGAW,Gawler
A,GAH,YGAY,Gayndah
A,GBL,YGBI,South Goulburn Is
A,,YGBO,Gabo Island (Mallacoota)
A,,YGBW,Gunbower
A,,YGCL,Gold Coast Life Saver Base (Carrara Gold Coast)
A,,YGCR,Gloucester
A,,YGDA,Goodooga
A,GUH,YGDH,Gunnedah
A,GOO,YGDI,Goondiwindi
A,GDD,YGDN,Gordon Downs
A,,YGDO,Gundaroo
A,,YGDR,The Garden
A,GGD,YGDS,Gregory Downs
A,,YGDV,Galdeville
A,,YGDW,Granite Downs
A,YGE,,Gorge Harbour Seaplane Base
A,GET,YGEL,Geraldton (Moonyoonooka)
A,,YGEN,The Glen (Byfield)
A,GFN,YGFN,Clarence Valley (Grafton)
A,,YGGE,Golden Grove
A,,YGGI,Goolgowi
A,,YGGL,Glen Garland
A,,YGGO,Goonoo Goonoo
A,,YGGS,Gregory Springs
A,,YGHG,Glen Harding
A,,YGHP,Glenample Heliport (Princetown)
A,,YGHS,Gnaraloo Homestead (MacLeod)
A,,YGHT,Mirage Helipad (Gold Coast)
A,GBW,YGIA,Ginbata
A,GBV,YGIB,Gibb River
A,,YGID,Gidgee
A,,YGIF,Gifford Creek Station
A,,YGIG,RAAF Gingin
A,,YGIL,Gilgandra
A,,YGIR,Giralia (Exmouth Gulf)
A,,YGIS,Gisborne Helipad
A,GKL,YGKL,Great Keppel Is (Great Keppel Island)
A,GLT,YGLA,Gladstone
A,GUL,YGLB,Goulburn
A,,YGLD,Glendambo
A,GLG,YGLE,Glengyle
A,GLI,YGLI,Glen Innes
A,,YGLK,Glenbrook NPWS Heliport (Glenbrook National Parks & Wildli
A,,YGLN,Glencoe (Collie)
A,GLM,YGLO,Glenormiston
A,,YGLP,Gallipolli (Nicholson)
A,,YGLS,Giles (Warakurna)
A,,YGLY,Glenayle Homestead
A,,YGMD,Goomadeer
A,,YGMP,Grampians
A,,YGMT,Greenmount ALA
A,YGN,,Greenway Sound Seaplane Base (Broughton Island)
A,,YGNA,Granada
A,,YGNB,RAAF Base Glenbrook
A,,YGNE,Gnarwarre Airstrip
A,GFE,YGNF,Grenfell
A,,YGNI,Green Island Helipad (Cairns)
A,,YGNO,Goonoo Feedlot Airstrip
A,,YGNR,Glenore
A,GVP,YGNV,Greenvale
A,,YGNW,Gnowangerup
A,,YGOM,Goomalling
A,GPD,YGON,Mount Gordon (Mount Gordon Mine)
A,,YGPI,Giles Point
A,,YGPR,Gunpowder
A,GPN,YGPT,Garden Point (Pirlangimpi)
A,,YGRL,Great Lakes Vi
A,,YGRU,Glen Ruth
A,GSC,YGSC,Gascoyne Junction
A,,YGSD,Greenside Airstrip (Muchea)
A,,YGSN,Mount Gibson Airstrip
A,,YGTC,Gemtree Caravan Park Airstrip (Anmatjere)
A,GTE,YGTE,Groote Eylandt
A,GFF,YGTH,Griffith
A,GTT,YGTN,Georgetown
A,GEE,YGTO,George Town
A,,YGUL,Gullewa
A,,YGUW,Gunnawarra
A,,YGVE,Glendevie
A,,YGWA,Goolwa
A,,YGWD,Galway Downs
A,GYP,YGYM,Gympie
A,,YHAA,Haasts Bluff
A,,YHAB,Hideaway Bay
A,,YHAE,Harden
A,,YHAG,Haig
A,HWK,YHAW,Wilpena Pound (Hawker)
A,HXX,YHAY,Hay
A,HVB,YHBA,Hervey Bay
A,,YHBK,Holbrook
A,HUB,YHBR,Humbert River
A,HRY,YHBY,Henbury (Ghan)
A,,YHCS,Herbertvale Cattleyard
A,,YHCT,Heathcote Emergency
A,,YHDD,Hodgson Downs
A,HIP,YHDY,Headingly
A,,YHEC,Heck Field
A,,YHEG,Hells Gate
A,,YHEW,Hedlow (Mulara)
A,,YHGR,Hugh River
A,,YHGS,Hughes Siding
A,HIG,YHHY,Highbury
A,HID,YHID,Horn Island
A,HLL,YHIL,Hillside
A,,YHKT,Huckitta
A,HCQ,YHLC,Halls Creek
A,,YHLG,Hillgrove
A,,YHLM,Hillman Farm (Darkan)
A,,YHLN,Helen Springs Airstrip
A,,YHLS,Hillston
A,HMG,YHMB,Hermannsburg (Hermannsburg (Ntaria))
A,,YHMH,Hillary's Marina Helipad
A,HLT,YHML,Hamilton
A,,YHMT,Hamilton
A,,YHOA,Howard Island
A,,YHON,Honeymoon (Honeymoon Uranium Mine)
A,HOK,YHOO,Hooker Creek (Lajamanu)
A,MHU,YHOT,Mount Hotham
A,,YHOV,Hodgeson River
A,,YHOY,Hollins Bay
A,HAP,YHPB,Happy Bay Helipad (Long Island)
A,,YHPE,Hopetoun
A,HTU,YHPN,Hopetoun
A,HPE,YHPV,Hope Vale
A,,YHPY,Happy Valley Heliport (Fraser Island)
A,,YHRD,Hungerford
A,,YHRG,Haddon Rig
A,,YHSB,Horseshoe Bend
A,,YHSJ,Holt Street Jetty Heliport (Pinkenba)
A,,YHSL,Horseshoe Lights
A,HSM,YHSM,Horsham
A,,YHTA,Hiltaba
A,HAT,YHTL,Heathlands (Shelburne)
A,,YHTN,Herberton
A,,YHTR,Hunter Island
A,,YHTS,Harts Range
A,HGD,YHUG,Hughenden
A,,YHVH,Harvest Home
A,,YHYD,Hyden
A,,YHYL,Hoyleton
A,,YHYN,Hayman Island Heliport (Hayman Island Resort)
A,IBM,YIBO,Iron Bridge Mine (Japal Camp)
A,IDK,YIDK,Indulkana
A,,YIDR,Idracowra
A,,YIFF,Iffley HS Airstrip (Iffley Homestead)
A,IFL,YIFL,Innisfail
A,IFF,YIFY,Iffley
A,IGH,YIGM,Ingham
A,,YIGR,Ingomar
A,,YIKL,Baikal
A,IKP,YIKM,Inkerman
A,,YILA,Milawa (Brown Brothers)
A,,YILF,Ilfracombe
A,,YILT,Ulladulla Medical Heliport (Milton)
A,,YILW,Inglewood
A,,YIMA,Imanpa
A,,YIMB,Kimba
A,,YIMP,Impadna
A,,YIMT,Innamincka Township
A,,YING,Ingelara (Rewan)
A,INJ,YINJ,Injune
A,INM,YINN,Innamincka
A,,YINO,Inverell North
A,,YINV,Inverleigh
A,IVW,YINW,Inverway
A,,YISD,Isis Downs
A,ISI,YISF,Isisford
A,,YISV,Innesvale
A,,YITT,Mitta Mitta
A,,YIVE,Inverloch
A,IVR,YIVL,Inverell
A,,YIVO,Ivanhoe
A,JAB,YJAB,Jabiru
A,,YJAC,Jacinth Ambrosia
A,,YJAK,Jackson
A,,YJAM,Jameson
A,,YJBY,Jervis Bay (Jervis Bay Territory)
A,,YJCO,Jericho
A,JUN,YJDA,Jundah
A,,YJEM,Jemalong
A,,YJER,Jerilderie
A,,YJEY,Jeedamya
A,,YJGP,Jerramungup
A,,YJIG,Jiggalong Mission
A,,YJIN,Jindabyne
A,JCK,YJLC,Julia Creek
A,JUR,YJNB,Jurien Bay
A,,YJNK,Jinka
A,,YJNY,Jonroy
A,,YJRO,Jericho
A,,YJST,Hubert Wilkins Airstrip (Jamestown)
A,,YJUK,Tjukurla
A,,YJUN,Jundee
A,,YJVM,Jervois Mine
A,,YJVS,Jervois
A,,YJWB,Jowalbinna
A,,YKAE,Kalannie
A,,YKAJ,Kajabbi
A,UBU,YKAL,Kalumburu
A,,YKAN,Kanandah
A,,YKAP,Kapunda
A,KQR,YKAR,Karara
A,,YKAT,Katoomba
A,,YKAY,Kayrunnera
A,KYB,YKBA,Ken's Bore airport
A,,YKBG,Koolyanobbing Range
A,KDB,YKBL,Kambalda (Kambalda West)
A,,YKBN,Kooralbyn
A,KAX,YKBR,Kalbarri
A,KBY,YKBY,Streaky Bay
A,KBJ,YKCA,Kings Canyon (Petermann)
A,,YKCK,Killiecrankie
A,KCS,YKCS,Kings Creek (Petermann)
A,OOD,YKDD,Koodaideri Mine
A,,YKDI,Kadina
A,,YKDL,Kondoolka
A,,YKDM,Kidman Springs
A,,YKDN,Kondinin
A,,YKEB,Kellerberrin
A,,YKEL,Kelvin Station
A,,YKEN,Kenmore Park
A,,YKEP,Lake Keepit
A,KRA,YKER,Kerang
A,,YKFC,Kingfisher Camp
A,,YKGA,Kingoonya
A,,YKHA,Khancoban
A,,YKHG,Katherine Gorge
A,,YKHO,Kholo Helipad (Fernvale)
A,,YKIA,Kiana Station
A,,YKIC,Kiwirrkurra Airstrip
A,,YKID,Kidston
A,,YKIG,Kingston
A,KNS,YKII,King Island
A,,YKIL,Kildurk
A,KBB,YKIR,Kirkimbie Station
A,,YKIU,Kaiuroo
A,KFG,YKKG,Kalkgurung
A,,YKKH,Kokatha
A,,YKKN,Kin Kin Retreat Airstrip
A,KOH,YKLA,Koolatah (Maramie)
A,KKP,YKLB,Koolburra
A,KCI,YKLC,Koolan Central (Koolan Island)
A,,YKLE,Killarney
A,,YKLG,Kalinga
A,,YKLL,Kallala
A,,YKLN,Killarney
A,,YKLR,Kalamurina
A,KRB,YKMB,Karumba
A,KML,YKML,Kamileroi
A,KPS,YKMP,Kempsey
A,KNI,YKNG,Katanning
A,,YKNM,Koonmarra
A,,YKNP,Kununoppin
A,,YKNT,Kintore
A,,YKNV,Kaniva
A,,YKOG,Koongarra
A,,YKOJ,Kojonup
A,,YKOK,Kookynie
A,,YKOL,Kolendo
A,KWM,YKOW,Kowanyama
A,KPP,YKPR,Kalpowar (Kalpower)
A,,YKRV,Kendall River
A,KGY,YKRY,Kingaroy
A,KGC,YKSC,Kingscote
A,YKT,,Klemtu Water Aerodrome
A,,YKTA,Kotta
A,,YKTH,Keith
A,,YKTN,Kyneton
A,KUG,YKUB,Kubin Island
A,KRD,YKUR,Kurundi (Kurundi Station)
A,,YKUW,Kurweeton
A,,YKUY,Kurray
A,,YKWA,Karlawinda Mine
A,,YKWG,Kangaroo Well
A,,YKWR,Koo Wee Rup (Aardel Port)
A,,YKYB,Kyabram (Private Airfield in the Shire of Campaspe)
A,,YKYN,Kynuna
A,,YLAE,La Belle Downs Airstrip
A,,YLAG,Lagoon Bay (Dunalley)
A,LWH,YLAH,Lawn Hill
A,,YLAK,Lakeside Airpark
A,,YLAM,Lambina
A,,YLAN,Langawirra
A,,YLAO,Lameroo
A,,YLAW,Lawlers
A,,YLBA,Labona (Carmichael Coal Mine)
A,,YLBD,Lombadina (Dampier Peninsula)
A,,YLBG,Mount Liebig
A,,YLBO,Lake Bolac
A,,YLCG,Lake Cargelligo
A,,YLCS,Locksley Field
A,,YLDB,Lady Barron Aerodrome
A,,YLDO,Landor Station
A,,YLEA,Leeman
A,LGH,YLEC,Leigh Creek
A,,YLED,Lethbridge Airpark
A,,YLEE,Leeton
A,,YLEG,Leongatha (Leongatha South)
A,LNO,YLEO,Leonora
A,,YLET,Lakes Entrance
A,LEL,YLEV,Lake Evella
A,LFP,YLFD,Lakefield
A,,YLGA,Mulga Downs
A,,YLGB,La Grange Bay (Lagrange)
A,,YLGC,Lake Grace
A,,YLGD,Longdown (Longford)
A,,YLGL,Laglan
A,,YLGN,Loongana
A,,YLGU,Legune (Baines)
A,LDH,YLHI,Lord Howe Island
A,,YLHL,Long Hill
A,IRG,YLHR,Lockhart River
A,LTP,YLHS,Lyndhurst
A,,YLIL,Lilydale
A,LIB,YLIM,Limbunya
A,LDC,YLIN,Lindeman Island
A,LSY,YLIS,Lismore
A,,YLKD,Lucky Downs
A,,YLKE,Lakes Entrance
A,,YLKG,Lake King
A,LNH,YLKN,Lake Nash (Alpurrurulam)
A,,YLKS,The Lakes Aerodrome
A,,YLLA,Mobella
A,,YLLC,Lilla Creek
A,,YLLD,Langlo Downs
A,BBL,YLLE,Ballera
A,,YLLR,Lake Leagur
A,,YLLT,Lower Light
A,,YLLV,Lily Vale
A,,YLMB,Lambrook
A,BEO,YLMQ,Lake Macquarie (City of Lake Macquarie)
A,,YLMU,Mungo Lodge
A,LKD,YLND,Lakeland (Lakeland Downs)
A,,YLNR,Landor Races
A,,YLOC,Lochinvar
A,,YLOD,Longwood (Longwood East)
A,,YLOH,Louth
A,LOC,YLOK,Lock
A,LOA,YLOR,Lorraine
A,,YLOU,Louisa Downs
A,LTV,YLOV,Lotus Vale
A,,YLOX,Loxton
A,,YLOY,Longwarry
A,YLP,,Mingan (Longue-Pointe-de-Mingan)
A,LUU,YLRA,Laura
A,LHG,YLRD,Lightning Ridge
A,LRE,YLRE,Longreach
A,,YLRG,Lorna Glen Homestead
A,,YLRN,Lorraine Station
A,LUT,YLRS,New Laura (Laura Station)
A,,YLSK,Luskintyre
A,,YLSM,Lismore
A,,YLSS,Lansdowne
A,LER,YLST,Leinster
A,,YLSY,Mount Lindsay
A,LVO,YLTN,Laverton
A,TGN,YLTV,Latrobe Valley (Morwell)
A,,YLUC,Lucy Creek
A,,YLUI,Lucindale
A,,YLUL,Mooleulooloo
A,,YLUW,Leeuwin Estate (Margaret River)
A,,YLVB,Lovely Banks
A,,YLVD,Lake Everard
A,,YLVK,Lavarack (Military) (Townsville)
A,,YLVY,Lake Varley
A,,YLWY,Lake Way
A,,YLYD,Lyndley
A,,YLYK,Lyndoch
A,,YLYN,Lyndon
A,LZR,YLZI,Lizard Island
A,UBB,YMAA,Mabuiag Island
A,,YMAC,Macumba
A,,YMAD,Madura
A,MYI,YMAE,Murray Island
A,,YMAG,Manangatang
A,,YMAI,Manguri
A,,YMAK,Mabel Creek Station
A,,YMAP,Mapuru Airstrip
A,,YMAT,Mater Hospital Helipad (Brisbane)
A,,YMAU,Mount Augusta
A,AVV,YMAV,Melbourne Avalon (Geelong/Melbourne)
A,ABX,YMAY,Albury (East Albury)
A,MRG,YMBA,Mareeba
A,,YMBD,Murray Bridge
A,MBB,YMBL,Marble Bar
A,,YMBT,Mount Beauty
A,,YMBU,Maryborough
A,,YMBX,Mundrabilla
A,,YMBZ,Mount Ebenezer
A,,YMCE,Mount Clere Homestead
A,,YMCF,McCaffrey Field (Jondaryan)
A,,YMCK,Mckinley
A,,YMCL,Mount Coolon
A,XMC,YMCO,Mallacoota
A,MFP,YMCR,Manners Creek
A,,YMCS,Macrossan
A,MLR,YMCT,Millicent
A,,YMCU,Mount Mcclure
A,,YMDA,Mundubbera
A,,YMDB,Mundabullangana
A,DGE,YMDG,Mudgee
A,MQA,YMDI,Mandora (Eighty Mile Beach)
A,,YMDK,Mount Riddock
A,,YMDN,Merredin
A,,YMDR,Minderoo Station (Talandji)
A,MNW,YMDS,Macdonald Downs
A,,YMDT,Mundrabilla Motel
A,,YMDV,Mount Davies
A,,YMDW,Maitland Downs
A,,YMDY,Mount Bundey
A,,YMDZ,Mardi Station
A,,YMEB,Mount Eba
A,,YMED,Menindee
A,,YMEI,Mereenie
A,MKR,YMEK,Meekatharra
A,,YMEL,Melton
A,,YMEM,Memooloo
A,MEB,YMEN,Melbourne Essendon (Essendon Fields)
A,,YMEO,Merton
A,,YMEP,Merapah
A,MIM,YMER,Merimbula
A,,YMES,RAAF Base East Sale
A,MLV,YMEU,Merluna
A,,YMEW,Mingenew
A,,YMEY,Mullaley
A,,YMFD,Mansfield
A,MGT,YMGB,Milingimbi (Milingimbi Island)
A,MNG,YMGD,Maningrida
A,,YMGG,Mulgathing
A,,YMGI,Mungindi
A,GSN,YMGN,Mount Gunson
A,,YMGO,Murgoo
A,MGV,YMGR,Margaret River (Station)
A,,YMGS,Mount Morgans
A,MQZ,YMGT,Margaret River
A,MVU,YMGV,Musgrave
A,HBA,YMHB,Hobart (Hobart (Cambridge))
A,,YMHL,Mount Holland
A,MHO,YMHO,Mount House (Wunaamin Miliwundi Ranges)
A,,YMHP,Mackay Base Hospital Helipad
A,,YMHT,Mount Hart Station (Wunaamin Miliwundi Ranges)
A,MCV,YMHU,McArthur River Mine
A,,YMHW,Mount Howitt
A,MQL,YMIA,Mildura
A,,YMIB,Mintabie
A,,YMIG,Mittagong
A,,YMIJ,Minjilang
A,,YMIK,Millers Creek Airstrip
A,,YMIL,Milgun
A,XML,YMIN,Minlaton
A,MIH,YMIP,Mitchell Plateau
A,MWY,YMIR,Miranda Downs
A,,YMIS,Millrose Homestead
A,MTQ,YMIT,Mitchell
A,,YMIV,Mount Ive
A,,YMIX,Middalya Homestead (Minilya)
A,,YMJE,Mount James
A,MJP,YMJM,Manjimup
A,,YMJR,Majura Training Area Heliport
A,,YMKA,Mararanka Homestead
A,,YMKB,Mukinbudin
A,,YMKT,Emkaytee (Unlic) (Weddell)
A,,YMLA,Malina
A,,YMLC,Mole Creek
A,,YMLD,Maitland
A,,YMLF,Mount Lofty Heliport
A,,YMLK,Minnamoolka
A,,YMLL,Millungera
A,,YMLN,Monolon
A,,YMLR,Muloorina
A,WLE,YMLS,Miles
A,LST,YMLT,Launceston (Launceston (Western Junction))
A,,YMLX,Milurie Homestead
A,MBW,YMMB,Melbourne Moorabbin
A,WUI,YMMI,Murrin Murrin
A,MEL,YMML,Melbourne
A,,YMMN,Millmerran
A,,YMMO,Moama Airstrip
A,,YMMT,Mount Margaret
A,MMM,YMMU,Middlemount
A,,YMNA,Mount Allan
A,,YMNB,Mount Barry
A,MTL,YMND,Maitland
A,WME,YMNE,Mount Keith
A,,YMNF,Manfred
A,,YMNG,Mangalore
A,ONR,YMNK,Monkira
A,,YMNN,Mount Denison
A,,YMNO,Maneroo
A,,YMNP,Murnpeowie
A,MSF,YMNS,Mount Swan
A,,YMNT,Mornington Station
A,,YMNW,Granny Smith (Laverton)
A,,YMNX,Minura
A,OXY,YMNY,Morney
A,,YMOE,Moonaree
A,MMG,YMOG,Mount Magnet
A,,YMOM,Moulamein
A,OOR,YMOO,Mooraberree
A,MRZ,YMOR,Moree
A,MET,YMOT,Moreton
A,,YMOU,Moura
A,MIN,YMPA,Minnipa
A,,YMPC,RAAF Williams  Point Cook Base
A,,YMPE,Mount Cooper
A,,YMPH,Mount Elephant
A,,YMPK,Milton Park
A,MQE,YMQA,Marqua
A,,YMRA,Maralinga
A,MOV,YMRB,Moranbah
A,RRE,YMRE,Marree
A,,YMRS,Melrose
A,,YMRT,Mount Garnet
A,MWB,YMRW,Morawa
A,MYA,YMRY,Moruya
A,MTD,YMSF,Mount Sanford Station
A,,YMSK,Mount Skinner
A,,YMSO,Mount Sandon
A,,YMSP,Mount Surprise
A,,YMSS,Murchison Shire
A,,YMST,Millstream Station Field (Chichester National Park)
A,MIY,YMTA,Mittebah
A,UTB,YMTB,Muttaburra
A,,YMTC,Mount Clarence (Mount Clarence Station)
A,MGB,YMTG,Mount Gambier
A,ONG,YMTI,Mornington Island
A,,YMTJ,Montejinni Airstrip
A,MNQ,YMTO,Monto
A,,YMTP,Mount Hope
A,,YMTW,Martins Well
A,,YMTX,Mount Dare
A,,YMTZ,Mount Elizabeth (Gibb)
A,,YMUA,Monduran
A,MUQ,YMUC,Muccan Station
A,,YMUE,Mount Borradale
A,MNE,YMUG,Mungeranie
A,,YMUJ,Munjina
A,MVK,YMUK,Mulka
A,,YMUL,Murray Field
A,MUP,YMUP,Mulga Park
A,,YMUR,Murwillumbah
A,,YMUS,Mantuan Downs
A,,YMUX,Mileura
A,,YMVH,Marvel Loch
A,,YMVM,Mangrove Mountain
A,,YMVN,Morven
A,,YMVR,Mount Vernon Station
A,MNV,YMVY,Mount Valley
A,MXU,YMWA,Mullewa
A,,YMWE,Mount Wedge
A,,YMWM,Mount William
A,,YMWO,Mahanewo
A,MWT,YMWT,Moolawatana (Moolawatana Station)
A,MXD,YMWX,Marion Downs
A,MBH,YMYB,Maryborough
A,,YMYH,Mallapunyah Springs
A,,YMYI,Marymia
A,MYO,YMYR,Myroodan Station
A,RTY,YMYT,Merty Merty
A,,YMYV,Maryvale
A,,YMYW,Murray Downs
A,,YMYY,Mary Valley
A,,YMZI,Menzies
A,,YNAB,Nabarlek
A,,YNAN,Nanango
A,NMR,YNAP,Nappa Merrie
A,NRA,YNAR,Narrandera
A,,YNAU,Nannup
A,,YNBO,Nebo Airstrip
A,NAA,YNBR,Narrabri
A,,YNCD,Noccundra
A,,YNCS,New Crown
A,,YNCW,Newcastle Waters (Pamayu)
A,,YNDG,Newdegate
A,,YNDR,Nundroo
A,,YNDS,Natal Downs
A,,YNES,Nelson Springs
A,,YNEY,Nelly Bay Heliport (Nelly Bay  Magnetic Island)
A,,YNGB,Nagambie
A,RPM,YNGU,Ngukurr (Roper River)
A,,YNGW,Skydive Nagambie
A,,YNHL,Nhill
A,,YNHP,Northampton (East Bowes)
A,NBH,YNHS,Nambucca Heads
A,,YNHV,New Haven
A,NLS,YNIC,Nicholson
A,,YNIG,Nonning
A,,YNIN,Meningie
A,NKB,YNKA,Noonkanbah
A,NMP,YNMN,New Moon (Basalt)
A,,YNNG,Nar Nar Goon Airstrip
A,,YNNT,Nantarra
A,,YNOC,Nockatunga (Noccundra)
A,,YNOF,Norfolk
A,,YNON,Noondoonia Homestead
A,,YNOO,Nooyeah Downs
A,,YNOR,Norwood
A,,YNOV,Nova
A,,YNPA,Nilpinna
A,NPP,YNPB,Napperby
A,,YNPD,Napier Downs
A,ABM,YNPE,Northern Peninsula (Bamaga)
A,,YNPU,Nepabunna
A,,YNRB,Narembeen
A,NAC,YNRC,Naracoorte
A,NRG,YNRG,Narrogin
A,,YNRH,Newcastle Regional Heliport
A,,YNRL,Naryilco
A,QRM,YNRM,Narromine
A,,YNRN,Narayen
A,,YNRR,Nyrripi
A,RVT,YNRV,Ravensthorpe
A,NSV,YNSH,Noosa
A,NSM,YNSM,Norseman Aerodrome
A,,YNTH,Normanton Helipad
A,,YNTM,Northam
A,NTN,YNTN,Normanton
A,NUR,YNUB,Nullabor Motel
A,,YNUD,Nammuldi Mine Airstrip
A,,YNUE,Numery
A,,YNUJ,Nudjaburra
A,NLL,YNUL,Nullagine
A,NUB,YNUM,Numbulwar
A,UTD,YNUT,Nutwood Downs
A,,YNVE,Navarre
A,,YNVL,Normanville
A,,YNWL,North Well
A,ZNE,YNWN,Newman
A,,YNWT,Narwietooma
A,,YNYG,Nyang
A,,YNYM,Nymagee
A,NYN,YNYN,Nyngan
